location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Argentina,2020-12-29,Sputnik V,https://www.argentina.gob.ar/noticias/ministros-de-salud-del-pais-celebran-el-inicio-de-la-vacunacion-contra-la-covid-19,700,,
Argentina,2020-12-31,Sputnik V,https://www.argentina.gob.ar/sites/default/files/informe_seguridad_en_vacunas_31_12_2020.pdf,32013,,
Argentina,2021-01-04,Sputnik V,https://www.argentina.gob.ar/sites/default/files/informe_seguridad_en_vacunas_04_01_2021.pdf,39599,,
Argentina,2021-01-08,Sputnik V,https://www.argentina.gob.ar/noticias/ya-se-aplicaron-107542-dosis-de-la-vacuna-contra-covid-19-en-el-pais,107542,,
Argentina,2021-01-13,Sputnik V,https://www.argentina.gob.ar/noticias/continua-la-vacunacion-contra-el-virus-sars-cov-2-al-personal-de-salud,166833,,
Argentina,2021-01-15,Sputnik V,https://www.argentina.gob.ar/noticias/ya-se-aplicaron-200759-dosis-de-la-vacuna-contra-la-covid-19-en-argentina,200759,,
Argentina,2021-01-20,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,247933,243539,4394
Argentina,2021-01-21,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,265724,249372,16352
Argentina,2021-01-22,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,279602,254456,25146
Argentina,2021-01-23,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,288064,258876,29188
Argentina,2021-01-24,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,292023,260036,31987
Argentina,2021-01-25,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,292386,260122,32264
Argentina,2021-01-26,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,305880,266969,38911
Argentina,2021-01-27,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,318033,272323,45710
Argentina,2021-01-28,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,327999,276548,51451
Argentina,2021-01-29,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,344034,278451,65583
Argentina,2021-01-30,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,366384,281023,85361
Argentina,2021-02-01,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,375851,281577,94274
Argentina,2021-02-03,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,396562,284196,112366
Argentina,2021-02-04,Sputnik V,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina,444018,297717,146301
