location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Guinea,2021-03-19,Sputnik V,https://twitter.com/anss_guinee/status/1373004550093824008,25263,,
Guinea,2021-03-23,Sputnik V,https://anss-guinee.org/assets/document/DOC_16165721061937744675605aeeca842f2.pdf,34178,,
Guinea,2021-03-31,Sputnik V,https://twitter.com/anss_guinee/status/1377555600238854146/photo/1,56479,,
Guinea,2021-04-04,Sputnik V,https://twitter.com/anss_guinee/status/1378817732972515333,66439,,
Guinea,2021-04-05,Sputnik V,https://twitter.com/anss_guinee/status/1379341873823748100,67686,,
Guinea,2021-04-06,Sputnik V,https://twitter.com/anss_guinee/status/1379730430358736897,67863,,
Guinea,2021-04-08,Sputnik V,https://twitter.com/anss_guinee/status/1380449535407833089,74760,,
Guinea,2021-04-09,Sputnik V,https://twitter.com/anss_guinee/status/1380828296175366153,76715,,
Guinea,2021-04-10,Sputnik V,https://twitter.com/anss_guinee/status/1381210514722807808,77433,,
Guinea,2021-04-12,Sputnik V,https://twitter.com/anss_guinee/status/1381880484205068289,79450,,
