location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Malta,2021-01-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,11705,11705,0
Malta,2021-01-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,13002,13002,0
Malta,2021-01-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,14276,14276,0
Malta,2021-01-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,15316,15316,0
Malta,2021-01-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,16531,16531,0
Malta,2021-01-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,17767,17767,0
Malta,2021-01-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,18930,18930,0
Malta,2021-01-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,19981,18783,1198
Malta,2021-01-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,21172,19709,1463
Malta,2021-01-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,22371,20677,1694
Malta,2021-01-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,23512,21417,2095
Malta,2021-01-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,24680,22162,2518
Malta,2021-01-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,25822,22853,2969
Malta,2021-01-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,26847,23391,3456
Malta,2021-01-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,27759,23811,3948
Malta,2021-02-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,29002,24526,4476
Malta,2021-02-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,30252,25361,4891
Malta,2021-02-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,31633,26223,5410
Malta,2021-02-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,33477,27020,6457
Malta,2021-02-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,35676,28082,7594
Malta,2021-02-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,37586,28837,8749
Malta,2021-02-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,39257,29339,9918
Malta,2021-02-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,41285,30235,11050
Malta,2021-02-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,43337,31202,12135
Malta,2021-02-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,44598,31670,12928
Malta,2021-02-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,46344,32524,13820
Malta,2021-02-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,48474,33735,14739
Malta,2021-02-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,50175,34574,15601
Malta,2021-02-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,51641,35376,16265
Malta,2021-02-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,53647,36545,17102
Malta,2021-02-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,55709,37866,17843
Malta,2021-02-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,57683,39147,18536
Malta,2021-02-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,59702,40503,19199
Malta,2021-02-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,62059,42231,19828
Malta,2021-02-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,63308,43119,20189
Malta,2021-02-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,64419,43888,20531
Malta,2021-02-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,66334,45174,21160
Malta,2021-02-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://github.com/COVID19-Malta/COVID19-Cases,68779,47012,21767
