location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Suriname,2021-02-22,Oxford/AstraZeneca,https://www.reuters.com/article/us-health-coronavirus-suriname-vaccine-idUSKBN2AN2AT,0,0,0
Suriname,2021-03-19,Oxford/AstraZeneca,https://laatjevaccineren.sr/,9196,9196,0
Suriname,2021-03-20,Oxford/AstraZeneca,https://laatjevaccineren.sr/,11879,11879,0
Suriname,2021-03-22,Oxford/AstraZeneca,https://laatjevaccineren.sr/,13749,13749,0
Suriname,2021-03-23,Oxford/AstraZeneca,https://laatjevaccineren.sr/,14716,14716,0
Suriname,2021-03-24,Oxford/AstraZeneca,https://laatjevaccineren.sr/,15998,15998,0
Suriname,2021-03-26,Oxford/AstraZeneca,https://laatjevaccineren.sr/,19983,19983,0
Suriname,2021-03-27,Oxford/AstraZeneca,https://laatjevaccineren.sr/,22377,22377,0
Suriname,2021-03-28,Oxford/AstraZeneca,https://laatjevaccineren.sr/,23304,23304,0
Suriname,2021-03-30,Oxford/AstraZeneca,https://laatjevaccineren.sr/,24528,24528,0
Suriname,2021-03-31,Oxford/AstraZeneca,https://laatjevaccineren.sr/,26057,26057,0
Suriname,2021-04-02,Oxford/AstraZeneca,https://laatjevaccineren.sr/,27760,27760,0
Suriname,2021-04-07,Oxford/AstraZeneca,https://laatjevaccineren.sr/,30037,30037,0
Suriname,2021-04-09,Oxford/AstraZeneca,https://laatjevaccineren.sr/,32614,32614,0
Suriname,2021-04-12,Oxford/AstraZeneca,https://laatjevaccineren.sr/,33038,33038,0
Suriname,2021-04-13,Oxford/AstraZeneca,https://laatjevaccineren.sr/,33640,33640,0
