location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Jordan,2021-01-12,"Pfizer/BioNTech, Sinopharm/Beijing",https://petra.gov.jo/Include/InnerPage.jsp?ID=31830&lang=en&name=en_news,0,0,0
Jordan,2021-01-23,"Pfizer/BioNTech, Sinopharm/Beijing",https://petra.gov.jo/Include/InnerPage.jsp?ID=31830&lang=en&name=en_news,30000,30000,0
Jordan,2021-01-31,"Pfizer/BioNTech, Sinopharm/Beijing",https://twitter.com/PrimeMinistry/status/1355931355327197185,40000,40000,0
Jordan,2021-02-22,"Pfizer/BioNTech, Sinopharm/Beijing",https://en.royanews.tv/news/25719/2021-02-22,80000,50000,30000
Jordan,2021-02-25,"Pfizer/BioNTech, Sinopharm/Beijing",https://www.reuters.com/article/us-health-coronavirus-jordan/jordan-says-covid-19-vaccination-drive-to-accelerate-in-coming-weeks-idUSKBN2AP2VO,150000,,
Jordan,2021-03-15,"Pfizer/BioNTech, Sinopharm/Beijing",http://www.jordantimes.com/news/local/155772-people-received-1st-dose-covid-vaccine-%E2%80%94-crisis-cell,204151,155772,48379
Jordan,2021-03-17,"Pfizer/BioNTech, Sinopharm/Beijing",https://en.royanews.tv/news/26287/2021-03-17,241868,189456,52412
Jordan,2021-03-21,"Pfizer/BioNTech, Sinopharm/Beijing",https://en.royanews.tv/news/26404/2021-03-21,272648,209278,63370
Jordan,2021-03-24,"Pfizer/BioNTech, Sinopharm/Beijing",https://en.royanews.tv/news/26484/2021-03-24,320140,251197,68943
Jordan,2021-03-30,"Pfizer/BioNTech, Sinopharm/Beijing",https://petra.gov.jo/Include/InnerPage.jsp?ID=33506&lang=en&name=en_news,409203,304946,104257
Jordan,2021-04-07,"Pfizer/BioNTech, Sinopharm/Beijing",https://menafn.com/1101878861/Jordan-404912-people-receive-1st-dose-of-anti-COVID-19-vaccine-Crisis-cell?source=317,524533,404912,119621
Jordan,2021-04-14,"Pfizer/BioNTech, Sinopharm/Beijing",https://petra.gov.jo/Include/InnerPage.jsp?ID=33858&lang=en&name=en_news,665226,543095,122131
Jordan,2021-04-19,"Pfizer/BioNTech, Sinopharm/Beijing",https://petra.gov.jo/Include/InnerPage.jsp?ID=33968&lang=en&name=en_news,732052,607381,124671
Jordan,2021-04-25,"Pfizer/BioNTech, Sinopharm/Beijing",https://translate.google.com/translate?hl=en&sl=ar&u=https://www.france24.com/ar/%25D8%25A7%25D9%2584%25D8%25A3%25D8%25AE%25D8%25A8%25D8%25A7%25D8%25B1%25D8%25A7%25D9%2584%25D9%2585%25D8%25B3%25D8%25AA%25D9%2585%25D8%25B1%25D8%25A9/20210425-%25D8%25A7%25D9%2584%25D8%25A3%25D8%25B1%25D8%25AF%25D9%2586-%25D9%258A%25D8%25A3%25D9%2585%25D9%2584-%25D8%25A8%25D8%25A5%25D9%2584%25D8%25BA%25D8%25A7%25D8%25A1-%25D9%2583%25D9%2584-%25D8%25A3%25D9%2586%25D9%2588%25D8%25A7%25D8%25B9-%25D8%25A7%25D9%2584%25D8%25AD%25D8%25B8%25D8%25B1-%25D9%2581%25D9%258A-%25D8%25A7%25D9%2584%25D8%25A3%25D9%2588%25D9%2584-%25D9%2585%25D9%2586-%25D8%25AA%25D9%2585%25D9%2588%25D8%25B2-%25D9%258A%25D9%2588%25D9%2584%25D9%258A%25D9%2588-%25D9%2588%25D8%25B2%25D9%258A%25D8%25B1&prev=search&pto=aue
