iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
ABW,Aruba,2020-03-13,2,2,0,0,18.733,18.733,0.0,0.0,,,,,
ABW,Aruba,2020-03-20,4,2,0,0,37.465,18.733,0.0,0.0,,,,,
ABW,Aruba,2020-03-24,12,8,0,0,112.395,74.93,0.0,0.0,,,,,
ABW,Aruba,2020-03-25,17,5,0,0,159.227,46.831,0.0,0.0,,,,,
ABW,Aruba,2020-03-26,19,2,0,0,177.959,18.733,0.0,0.0,,,,,
ABW,Aruba,2020-03-27,28,9,0,0,262.256,84.296,0.0,0.0,,,,,
ABW,Aruba,2020-03-28,28,0,0,0,262.256,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-03-29,28,0,0,0,262.256,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-03-30,50,22,0,0,468.314,206.058,0.0,0.0,,,,,
ABW,Aruba,2020-04-01,55,5,0,0,515.145,46.831,0.0,0.0,,,,,
ABW,Aruba,2020-04-02,55,0,0,0,515.145,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-04-03,60,5,0,0,561.977,46.831,0.0,0.0,,,,,
ABW,Aruba,2020-04-04,62,2,0,0,580.709,18.733,0.0,0.0,,,,,
ABW,Aruba,2020-04-05,64,2,0,0,599.442,18.733,0.0,0.0,,,,,
ABW,Aruba,2020-04-06,64,0,0,0,599.442,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-04-07,71,7,0,0,665.006,65.564,0.0,0.0,,,,,
ABW,Aruba,2020-04-08,74,3,0,0,693.105,28.099,0.0,0.0,,,,,
ABW,Aruba,2020-04-09,77,3,0,0,721.203,28.099,0.0,0.0,,,,,
ABW,Aruba,2020-04-10,82,5,0,0,768.035,46.831,0.0,0.0,,,,,
ABW,Aruba,2020-04-11,86,4,0,0,805.5,37.465,0.0,0.0,,,,,
ABW,Aruba,2020-04-12,92,6,0,0,861.698,56.198,0.0,0.0,,,,,
ABW,Aruba,2020-04-13,92,0,0,0,861.698,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-04-14,92,0,0,0,861.698,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-04-15,92,0,0,0,861.698,0.0,0.0,0.0,,,,,
ABW,Aruba,2020-04-16,93,1,1,1,871.064,9.366,9.366,9.366,,,,,
ABW,Aruba,2020-04-17,95,2,1,0,889.796,18.733,9.366,0.0,,,,,
ABW,Aruba,2020-04-18,96,1,2,1,899.163,9.366,18.733,9.366,,,,,
ABW,Aruba,2020-04-19,96,0,2,0,899.163,0.0,18.733,0.0,,,,,
ABW,Aruba,2020-04-20,97,1,2,0,908.529,9.366,18.733,0.0,,,,,
ABW,Aruba,2020-04-21,97,0,2,0,908.529,0.0,18.733,0.0,,,,,
ABW,Aruba,2020-04-22,97,0,2,0,908.529,0.0,18.733,0.0,,,,,
ABW,Aruba,2020-04-23,100,3,2,0,936.628,28.099,18.733,0.0,,,,,
AFG,Afghanistan,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-01-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-20,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-21,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-22,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-23,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-24,0,0,0,0,0.0,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-25,1,1,0,0,0.026,0.026,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-26,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-27,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-28,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-02-29,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-01,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-02,1,0,0,0,0.026,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-08,4,3,0,0,0.103,0.077,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-11,7,3,0,0,0.18,0.077,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-15,10,3,0,0,0.257,0.077,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-16,16,6,0,0,0.411,0.154,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-17,21,5,0,0,0.539,0.128,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-18,22,1,0,0,0.565,0.026,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-19,22,0,0,0,0.565,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-20,22,0,0,0,0.565,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-21,24,2,0,0,0.617,0.051,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-22,24,0,0,0,0.617,0.0,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-23,34,10,0,0,0.873,0.257,0.0,0.0,,,,,
AFG,Afghanistan,2020-03-24,40,6,1,1,1.028,0.154,0.026,0.026,,,,,
AFG,Afghanistan,2020-03-25,42,2,1,0,1.079,0.051,0.026,0.0,,,,,
AFG,Afghanistan,2020-03-26,75,33,1,0,1.927,0.848,0.026,0.0,,,,,
AFG,Afghanistan,2020-03-27,75,0,1,0,1.927,0.0,0.026,0.0,,,,,
AFG,Afghanistan,2020-03-28,91,16,2,1,2.338,0.411,0.051,0.026,,,,,
AFG,Afghanistan,2020-03-29,106,15,3,1,2.723,0.385,0.077,0.026,,,,,
AFG,Afghanistan,2020-03-30,114,8,4,1,2.928,0.206,0.103,0.026,,,,,
AFG,Afghanistan,2020-03-31,141,27,4,0,3.622,0.694,0.103,0.0,,,,,
AFG,Afghanistan,2020-04-01,166,25,4,0,4.264,0.642,0.103,0.0,,,,,
AFG,Afghanistan,2020-04-02,192,26,4,0,4.932,0.668,0.103,0.0,,,,,
AFG,Afghanistan,2020-04-03,235,43,4,0,6.037,1.105,0.103,0.0,,,,,
AFG,Afghanistan,2020-04-04,235,0,4,0,6.037,0.0,0.103,0.0,,,,,
AFG,Afghanistan,2020-04-05,270,35,5,1,6.936,0.899,0.128,0.026,,,,,
AFG,Afghanistan,2020-04-06,299,29,7,2,7.681,0.745,0.18,0.051,,,,,
AFG,Afghanistan,2020-04-07,337,38,7,0,8.657,0.976,0.18,0.0,,,,,
AFG,Afghanistan,2020-04-08,367,30,11,4,9.428,0.771,0.283,0.103,,,,,
AFG,Afghanistan,2020-04-09,423,56,14,3,10.866,1.439,0.36,0.077,,,,,
AFG,Afghanistan,2020-04-10,484,61,15,1,12.433,1.567,0.385,0.026,,,,,
AFG,Afghanistan,2020-04-11,521,37,15,0,13.384,0.95,0.385,0.0,,,,,
AFG,Afghanistan,2020-04-12,555,34,18,3,14.257,0.873,0.462,0.077,,,,,
AFG,Afghanistan,2020-04-13,607,52,18,0,15.593,1.336,0.462,0.0,,,,,
AFG,Afghanistan,2020-04-14,665,58,21,3,17.083,1.49,0.539,0.077,,,,,
AFG,Afghanistan,2020-04-15,714,49,23,2,18.341,1.259,0.591,0.051,,,,,
